,text,Status
7373,@118032 I apologize for the issues with the channel. Please DM us your account number or phone number so we can assist you. ^TZ,TRUE
7374,@Ask_Spectrum outage of Fox during the world series in Northern Wisconsin? Only channel not working.  #badtiming,FALSE
7375,@118033 I apologize for the service issues David. Please DM us your account number or phone number so we can assist you. ^TZ,TRUE
7376,Hey @Ask_Spectrum WTF is up with the @118034 feed of #WorldSeries So frustrating!!,FALSE
7377,@118035 We want to provide the correct support. Is this regarding your Mobile or Residential services? ^JRA,TRUE
7378,@VerizonSupport Mobile,FALSE
7379,"@VerizonSupport my phone number has not updated from my old service even though I got a confirmation text, help!",FALSE
7380,"@118036 Help has arrived. What trouble are you having with your service?
^HSB",FALSE
7381,"@VerizonSupport If I want to upgrade my tv package and my tv says it'll cost $30 more per month, will I get charged for Oct. if I upgrade today? Or prorate",FALSE
7382,"@118036 Pro-ration.
^JAY",FALSE
7383,"@VerizonSupport Ok so I won't be charged $30 for the entire month of October and then another $30 for November? It'll be prorated for October, right?",FALSE
7384,"@118036 The prorated amount will depend on the order's timing within your billing cycle. 
^HSB",FALSE
7385,@VerizonSupport can I get some service please? Need an issue resolved,FALSE
7386,"@118037 Thanks for the tweet! We'll refer this to our wireless colleagues @115990 since we handle Fios and DSL accounts. 
^HSB",FALSE
7387,@VerizonSupport this is incredibly slow. It's been like this in the past week.  https://t.co/s4uVelyG9A,FALSE
7388,"@118038 For further assistance please follow us and send us a Direct Message, we look forward to your reply.",FALSE
7389,"@AskPlayStation The dlc shows like its for ps3, when its for ps4. I got the bundle from the ps4 store, and when i log to psn it shows download for ps3 auto",FALSE
7390,@AskPlayStation I need help with a purchase of a dlc that doesn't want to download or a refund.,FALSE
7391,"@118039 Hi Éverton,  Glad to help!  Please post your feedback and ideas here: https://t.co/gY9N8hXbfZ",FALSE
7392,"@AskPlayStation Hi, can you update PS4 PRO TO RECORD GAMEPLAYS IN 4K?",FALSE
7393,@118040 Hi! Please follow us via Twitter and let us know so we can send you a DM with further instructions. Thanks!,FALSE
7394,@AskPlayStation bought 1050 fifa points in a bundle with 12 mounth PS Plus. Havent received the fifa points. This was at 16:00 (gt+1),FALSE
7395,"@118041 Hi Ido. Restore licenses, steps: https://t.co/WATnmgS37Z and follow the steps in the next link:http: //tinyurl.com/j4rb2h7",FALSE
7396,@AskPlayStation hello. I purchased the gta v bundle ps4 and reset my ps4 and now I don't have my gta v. Who do I contact to restore it,FALSE
7397,@118038 Here to assist! Please follow the step sin the link and try to download the content again: https://t.co/d9Gao141KM,FALSE
7398,@118042 Would you mind providing more details about the issue? We'd certainly follow up. ^Raj https://t.co/iuwZCjz4Or,FALSE
7399,@AdobeCare I'm fine. But @118043 needs help.,FALSE
7400,@118043 @AdobeCare Sachen machst du,FALSE
7401,Either I'm doing something wrong or this doesn't work anymore: https://t.co/GpKs8oBspR. @AdobeCare what do you say?? #lightroom,FALSE
7402,"@118044 And then join the paths. Not sure why this error is occurring, but that's a good workaround! ^Wren 2/2",TRUE
7403,@115778 Getting this error. Any advice? https://t.co/TBVg09v55I,FALSE
7404,#HappyHalloween! Try creating this 'wicked' awesome icon set. 🎃  https://t.co/v5nEOwnOtE https://t.co/a0BPlZGxMI,FALSE
7405,@118045 Would you mind providing more details about the issue? We'd certainly follow up. ^Raj https://t.co/iuwZCjz4Or,FALSE
7406,"@AdobeCare I have OS HighSierra installed the bug fix &amp; now it's crashing, losing work, can't undo &amp; recovered documents have none of my updates.",FALSE
7407,@118045 Please check if this helps: https://t.co/UpomsQUl23 &amp; let us know how it goes. ^Raj,TRUE
7408,"@AdobeCare Hi Raj, none of these have helped me. PS &amp; Illustr are starting to have issues also, shutting down &amp; losing work etc. I'll log the problems",FALSE
7409,.@116233 #InDesign 2018 is unbelievably buggy. Please fix asap. #adobe @117339 @118046,FALSE
7410,@118047 Would you mind providing more details about the issue? We'd certainly follow up. ^Raj https://t.co/iuwZCjz4Or,FALSE
7411,@115777 Why is it easier to get in a Twitter spat with the president than it is to actually speak with one of your tech support reps?,FALSE
7412,@118048 Sorry to hear that! Anything we can do to help? Let us know- we're happy to assist. ^Madison,TRUE
7413,"ever since i updated premiere pro, it's gona to shit -_-",FALSE
7414,"@118049 Hi, we’re so sorry to hear this. Can you provide more detail on what’s going on? We’re here to help, just need more info. ^Madison",TRUE
7415,Adobe premiere stopped working,FALSE
7416,"@118050 Hey there! For further information, I suggest contacting GameStop. Let me know if you have any other questions. ^MB",TRUE
7417,@ATVIAssist I pre-ordered WW2 not long ago from GameStop and they didn't give me a code for the pre-load. What do I do?,FALSE
7418,"@118051 The Season Pass is included with the Digital Deluxe Edition. If you'd like the Season Pass, make sure you get this version. ^MB",TRUE
7419,@ATVIAssist Thanks I Answered my own question,FALSE
7420,@118051 Have a good rest of your night :) ^MB,TRUE
7421,@115766 I have question when you get the Digital bundle do you get the season pass included,FALSE
7422,@118052 Hi there! Please reach out to me at this link for assistance. Thank you. ^TV https://t.co/c9WoAfwenP,FALSE
7423,"@117335 @79248 Fix the atrocious load times in Crash N. Sane, me and my friends literally can't play it. We can emulate and beat all three quicker",FALSE
7424,"@118053 Hey there, thanks for reaching out. Can you provide a video of the issue you're experiencing? ^JP",TRUE
7425,"@115758 

Why when I play “Shadows of Evil,” I have the Group 935 Max Ammo sign? Probably another bug.",FALSE
7426,"@118054 Good evening, can you provide a video of you having this weapon in your inventory? ^JP",TRUE
7427,@ATVIAssist um wheres my m16 gone? bo3,FALSE
7428,"@118055 If you would like to get back in touch when you are available, feel free to contact us. ^SB",TRUE
7429,"@AzureSupport I am based in Hyderabad, India. Trying to access our corporate subscription. Just stepped out, don't have the subscription id handy",FALSE
7430,"@118055 Hi there. Would you be able to confirm the region affected and your Sub ID please? ^SB
 https://t.co/EYpi1mphGM",TRUE
7431,@118056 Azure portal times out... for over an hour now. Unable to access the services for configuration update,FALSE
7432,@118057 back of your Card.Thank you. ^B,TRUE
7433,"@AskAmex got charged for uber, didnt see the uber Credit getting posted ? Amex platinum",FALSE
7434,"@118057 Hi.I apologize for any inconvenience.For immediate assistance,pls contact us at the Customer Service number on the",FALSE
7435,"@118058 I'm sorry to hear of your issues with our agents, Please DM me and i would be happy to take a look and see what we can do. -Chris",TRUE
7436,"@CenturyLinkHelp Thanks, Chris, will do",FALSE
7437,"@116072 @CenturyLinkHelp Have some accountability - if I don’t want your service this month, do you really think knocking on my door 5x/day will do it next month?",FALSE
7438,"@116072 @CenturyLinkHelp And then when we call your customer service department, they just say “that’s not us, we don’t know how to take this feedback”",FALSE
7439,@116072 @CenturyLinkHelp you guys are the pinnacle of a garbage company - you pay for vendors to harass people to buy your services,FALSE
7440,@118059 I'm sorry you feel this way. Can you give me more info about what happened so I can look into it and try to help (no acct #)? ^CL,TRUE
7441,Wells Fargo is the WORST bank I have ever banked with. I do NOT recommend them whatsoever!,FALSE
7442,"@118060 If you get in line now, we're jealous of you. But if you don't, that's honestly worse. 🎶 😉",FALSE
7443,@AskTarget Speaking of #Cars3 ...why is the @116062 exclusive more $$$ ? You do this a lot w/exclusive items! 👎😛,FALSE
7444,@AskTarget Have a few other things I need to do between now &amp; then. Including a @116062 run Tues. for @29599 #Cars3 . So 2 trips in 4 days!,FALSE
7445,"@AskTarget I can't wait either! Maybe I'll get in line now. 10 days in advance isn't that early, right? https://t.co/5BzyT8XxBR",FALSE
7446,"@118060 In order to buy the ""Gorgeous"" magazines, we suggest going to the store on Friday 11/10, not Sunday. Are you ""Ready For It?"" We can't wait!",FALSE
7447,@118061 @116062 @AskTarget @118062  Will these be available in-store too? And should I camp out now or wait until next Fri. to go? #reputation,FALSE
7448,"IT'S #reputationERA! GET THE EXCLUSIVE MAGAZINE ALBUM BUNDLES, ONLY AT @116062! https://t.co/WGk9iSPtEP https://t.co/BPppBiG4FN",FALSE
7449,@118063 We're sorry your order is late! Can you DM us your contact info? Thanks!,FALSE
7450,@AskPapaJohns NVM. It just got delivered however waiting 2 hours for a pizza....,FALSE
7451,@118063 Feel free to still DM us. Thanks!,FALSE
7452,"@AskPapaJohns Order #556073124. Ordered my pizza and hour ago, on the tracker it says delivered. Didn't get anything. Can I get a refund?",FALSE
7453,@118064 Thank you for your suggestion! We will forward this for review. 😊,FALSE
7454,@116076 i think it will be a good idea to have spinach as a topping because spinach is one of the best toppings. just saying,FALSE
7455,"@118065 We're sorry for the wait time, Dan! Please DM us and we can open a complaint for you.",FALSE
7456,@116076 really- we preorder our pizza and wait in half hour line to pick it up? https://t.co/zaJ7Wu5sit,FALSE
7457,@118066 Please send your tracking # via DM so we can look into any issues for you. ^MC https://t.co/wKJHDXWGRQ,FALSE
7458,@UPSHelp Done 🤗,FALSE
7459,"@UPSHelp Mc I sent the number an hour ago. Do you have any info? 

Thanks.",FALSE
7460,@118067 @115817 Normal. Son dos solar outdoor led lights.,FALSE
7461,@118066 @115817 es un paquete grande o pequeño?,FALSE
7462,When ever you want @115817 when ever you want... https://t.co/ZULpCXsrBp,FALSE
7463,@117376 Please DM me your tracking info so I can look into that for you. ^MC https://t.co/wKJHDXWGRQ,TRUE
7464,So @UPSHelp  u have me dm u &amp; provide all types of information only to respond that someone will reach out to me tomorrow. Waste of TIME.,FALSE
7465,@118068 I'm sorry you have not received your package. Will you please DM me your tracking number? ^AZ https://t.co/wKJHDXWGRQ,FALSE
7466,"@115817 is now 3 hours past my 2 hr ""confirmed delivery window"" for 2nd Day Air medical supplies. Next order, I will demand another shipper.",FALSE
7467,@118069 This package is out on the truck to be delivered tonight. ^AC https://t.co/wKJHDXWGRQ,FALSE
7468,@UPSHelp How late do they run?,FALSE
7469,@UPSHelp trying to find out status of this package 1Z5A619V0399897253 say today  but not arrived,FALSE
7470,"@118070 If you need any assistance, please DM our team further details and any tracking information. ^BO https://t.co/wKJHDXWGRQ",FALSE
7471,@UPSHelp Assistance YES plz tellus where Obama delivered those Somalias &amp; Middle Easterns for OBAMA during his reign of INVASION start there wouldya?,FALSE
7472,@118071 NOT ONLY OPENED THE DOOR HE PICKTEM UP BRUNGEM HERE BY UPS DHS BUSESINEMIN TRAINS STRATEGICALLY PLACED THEM ALL OVER USA CELLS EVERYWHERE,FALSE
7473,"DEMOCRATS,,OBAMA OPENED THE DOOR WIDE FOR THEM ,NOW DEAL WITH IT ,,OR DIE ,,
LET TRUMP DO HIS JOB,, https://t.co/yu3DgDEcst",FALSE
7474,@118072 Hello! Could you please DM @AskLyft with the phone number associated with your Lyft account? https://t.co/SXpdictw1A,FALSE
7475,@AskLyft my card was declined for a Lyft transaction as a safety measure from my bank. Can you help me pay and tip my driver?,FALSE
7476,"@118073 Hey there, can you please DM us the phone number associated with your account so we can look into this for you?",FALSE
7477,In light of terror attack in NYC Lyft is charging $133 to go from Manhattan to Brooklyn. Capitalism—fuck yeah.,FALSE
7478,"@118074 That's a bit odd. I'll be happy help, just send me a DM! ^DP",TRUE
7479,@AskPayPal why is it my payment/order to a certain company seems to be in limbo? Contacted company and they have no order???,FALSE
7480,@118075 Hey! Thank you for sending a DM. I have messaged you back. :) ^HYC,TRUE
7481,. @AskPayPal You have a DM; looks like I need your heroics after all!,FALSE
7482,"@118076 Hello! we sent you a message with more information, so that we can further assist you. Please check your DM's. ^JDG",TRUE
7483,@AskPayPal I did send a screenshot,FALSE
7484,@AskPayPal Can you please open my account so I can transfer the money in there and close the account.,FALSE
7485,"@118076 Hi! I've responded to your DM, and thank you for your patience. ^ES",TRUE
7486,@AskPayPal can someone please help me with my account. __email__ +27824381483,TRUE
7487,@118077 Oh no! The bread bowl is the best part! Can you DM us with your order number? We'd be happy to look into this and help.,FALSE
7488,3rd time I've gone to @116253 and paid for a bread bowl I didn't get,FALSE
7489,"@118078 Yes, Release-Date Delivery is definitely a thing and the Amazon Prime two day shipping does mean two days after processed. ^CN",TRUE
7490,@AmazonHelp I ordered almost a full week before release. Receiving it almost a full week after. That’s not Prime.,FALSE
7491,"@AmazonHelp Didn’t know I needed to. Is that really a thing?! But still Prime shipping should be 2 days, correct?",FALSE
7492,@118078 I'm sorry for the frustration! Did you select Release-Date Delivery at checkout? ^AC,TRUE
7493,Hey @115821 What’s the point of preordering a game if I don’t get it until 5 days after release?,FALSE
7494,@118079 I'm sorry! We'd love to help where we can. Please give us more details without sharing personal account information. ^LM,TRUE
7495,@AmazonHelp 2 other orders that were due to arrive today did not show up.,FALSE
7496,"@AmazonHelp U pay for prime. You expect the befits of the membership. I ordered a package on the 25th, it still isn't here.",FALSE
7497,@AmazonHelp The carrier doesn't sell free 2 day shipping as part of a membership. Amazon does.,FALSE
7498,@118079 We'd still like to help. What does the tracking show in Your Orders: https://t.co/PCtircFm5C? Who is the carrier here? ^SJ,TRUE
7499,@AmazonHelp Shows it was supposed to be delivered today by 8pm. USPS,FALSE
7500,"@AmazonHelp I called customer serv, they called usps and the usps rep blamed your routing. The second the usps rep was off the phone Amazon blamed usps",FALSE
7501,"@118079 When you were on the phone with us, did we mention a date as to when we could provide more options? ^TN",TRUE
7502,@AmazonHelp I purchased the items specifically for the wedding.,FALSE
7503,"@AmazonHelp They did not. The wrinkle is, I board a plane for the U.K. In the am and these items were part of the attire for the wedding im in.",FALSE
7504,"@118079 Hey, Mike! Were the other late items also shipped via USPS? You can check here: https://t.co/Y5jpI9gRhE ^LA",TRUE
7505,@AmazonHelp Yes,FALSE
7506,@118079 I hope you are willing to give us a chance in the future to make things right. ^TN (2/2),TRUE
7507,"@118079 I'm sorry we let you down on this order. If the order arrives too late, you can return them for a full refund. ^TN (1/2)",TRUE
7508,@AmazonHelp You're customer service reps were no help in resolving the issue. They just blamed the carrier.,FALSE
7509,@AmazonHelp This makes 5 consecutive orders that missed their deadline.,FALSE
7510,"@115821 u just lost a prime member of many years. Not only did u mess up 3 consec orders, u refuse to make good on them.",FALSE
7511,@118080 Yikes! We'd like to take a closer look into this. Please reach out with more information here: https://t.co/6Z7czEwEfV ^DG,TRUE
7512,"Uhh... my 10 y/o just asked Alexa to play Halloween music. First song opening lyric: ""yippee kiyay motherfucker."" Wtf @116935??",FALSE
7513,@118081 I'm sorry you haven't received an update on your shipping details! You can check your order here: https://t.co/Y5jpI9gRhE ^MO,TRUE
7514,@AmazonHelp Yeah I know how to check it. There's no information still,FALSE
7515,@118081 Please keep an eye on your e-mails and check your junk/spam folder. We'll let you know once we've confirmed a date. ^NM,TRUE
7516,I'm so anxious to see that my Xbox one X will be shipping. I'm seeing other people get their confirmations. Where's mine @115821,FALSE
7517,@118082 I can understand the frustration this has caused already. I sincerely want to look into this and be able to help. Please DM the previously requested information so I can proceed. I appreciate your patience. ^RP https://t.co/q1oBDuYAdh,TRUE
7518,@116827 ME PURCHASING TWO ITEMS WITHIN 6 MINUTES IS NOT ENOUGH FOR YOU TO FREEZE MY DAMN ACCOUNT. Please remove all additional protections from my account because they all SUCK,FALSE
7519,"@118083 Thanks for reaching out, Gemma! We have responded to your direct message. Please respond to us there! ^HM",TRUE
7520,@AmazonHelp you keep insisting you havnt taken any money from me dispite proof! #givememymoneyback https://t.co/CeRSmNOEdK,FALSE
7521,@117955 I am so sorry about that! Who was the carrier? You can find that info here: https://t.co/Y5jpI9gRhE? ^BA,TRUE
7522,@AmazonHelp at 7 it said it was out for delivery by 8 pm. It now says sorry for your package being late and will arrive by November 3rd,FALSE
7523,@118084 Please give us a call here: https://t.co/Q7Ftz6nj80 so we can take a look into this with you! ^TR,TRUE
7524,"@AmazonHelp Thanks, I called. The agent says the order has been received, but not shipped. Still anticipate a Friday delivery",FALSE
7525,@118084 Thanks for the information. Please let us know if your order doesn't arrive by Friday. ^EZ,TRUE
7526,@AmazonHelp Will do. Thanks,FALSE
7527,@AmazonHelp Original promised delivery date was yesterday to this Friday.,FALSE
7528,@118084 I'm sorry that your package has not shipped! Did we miss the promised Delivery date found here: https://t.co/Y5jpI9gRhE  ^LM,TRUE
7529,@AmazonHelp it's been 7 days &amp; my @115821 order still hasn't shipped. #fail https://t.co/apV29xdWuM,FALSE
7530,@118085 デビット機能付きのカードをご利用のため、カードが再度承認された際に代金が引き落とされた可能性が考えられます。二重引き落としが発生した場合は、後日クレジットカード会社から取り消しが行われます。 YM,FALSE
7531,"@AmazonHelp リプありがとうございます！
それがデビット機能は付いていないので不思議だったのです。

いずれにせよ取り消されるみたいで安心しました！",FALSE
7532,"@118085 重複してのご請求は行いませんので、ご安心くださいませ。
なお、万が一、重複している場合や取り消しがされない場合には、確認させていただきますので、カスタマーサービスにご連絡ください。https://t.co/bwBU0NvYIn TY",FALSE
7533,30日にAmazonでカード払いで買ったんだけど、1日深夜に出荷準備が遅れていますメールと共にまたカード利用のメール。どういうこっちゃʅ（◞‿◟）ʃ遅れるのは全然構わないけど2倍払わされるのは勘弁だわー。Amazonでのカード払いやめよう。,FALSE
7534,@118086 I'm sorry your order hasn't arrived! What is the delivery date shown in the confirmation e-mail: https://t.co/CTNCjpcgOm? ^SJ,TRUE
7535,@AmazonHelp Should have been today before 8,FALSE
7536,@118086 Please get in touch with us here: https://t.co/hApLpMlfHN and we'd be happy to review available shipping refund options. ^EZ,FALSE
7537,@AmazonHelp still have not received my package I paid extra for guaranteed next day. Won't do that again,FALSE
7538,@118087 Please try to remove and reinsert the SD card following the steps here: https://t.co/ZtaYsyA9rO. Let us know how this helps! ^MB,TRUE
7539,@AmazonHelp when its removed the system says it's inserted but unrecognized. When it's inserted the tablet behaves as though there's no card,FALSE
7540,@118087 Check the SD Card slot and make sure there is no particulate matter which may be effecting how the card is being detected. ^CH,TRUE
7541,"@AmazonHelp it was doing this a few days ago and a factory reset dixednit, for two days. A hard reboot did not resolve.",FALSE
7542,@118087 We'd like to try to solve this problem for you! Please contact us here so we can take a closer look: https://t.co/hApLpMlfHN ^CN,TRUE
7543,"@AmazonHelp it was doing this a few days ago and a factory reset fixed it, for two days. A hard reboot with card in or out does not resolve.",FALSE
7544,"@118087 That's odd! We'd like to help further with this. When you can, please reach out to us here: https://t.co/hApLpMlfHN ^HM",TRUE
7545,Regretting having bought @115821 Kindle Fire Kids Edition. Every day it has some random problem I have to fix. Now saying theres no SD card.,FALSE
7546,Pumpkin spice is here so it must be autumn! We’ve picked 3 fall cookbooks to whet your appetite: https://t.co/CadWTnRHy0 https://t.co/J1B61Odt0N,FALSE
7547,@118088 I'm sorry you haven't received your order yet! Have we missed the delivery date confirmed via e-mail: https://t.co/CTNCjpcgOm? ^GM,TRUE
7548,@AmazonHelp yes it was due today by 8pm and now its changed to tomorrow or the next couple days... but isn;t there a guarantee?,FALSE
7549,@118088 We're unable to access accounts on Twitter but we'd like to look into it for you here: https://t.co/hApLpMlfHN ^LI,TRUE
7550,"@AmazonHelp i understand, but i am asking a general question, do you or do you not have a policy about late delivery with amazon prime?",FALSE
7551,@118088 @AmazonHelp https://t.co/JeO1QDroxC,FALSE
7552,@AmazonHelp isn't prime two day shipping supposed to be guaranteed? what happens when its late?,FALSE
7553,@118090 Oh no! I'm sorry you haven't received your order! Please contact us here so we may look into this: https://t.co/hApLpMlfHN ^BN,TRUE
7554,@AmazonHelp Talked w/ cust. serv. yesterday. Just sent an email from link. Would like a straight answer abt my order.,FALSE
7555,@118090 We'd still like to help. What is the delivery date shown in the order e-mail: https://t.co/L9Xapf1v25? Who is the carrier? ^SJ,TRUE
7556,"@AmazonHelp At time of order, del date was 10/29. Carrier is AMZL US.",FALSE
7557,@118090 I would like a member of our team look into this for you. Please fill out this form: https://t.co/dOqIHIw6g0 ^BA,TRUE
7558,"I'm thinking that @115821 tracking is total fiction - package has been ""Out for Delivery"" for 2 days &amp; hasn't arrived. 3 days late.",FALSE
7559,"@118091 I'm so sorry to hear this! Without revealing any personal account information, will you provide us with more details? ^LH",TRUE
7560,"@AmazonHelp So much of the programming has changed on Prime. Blues Clues was free, now it's not. Still constantly having problems with my Fire Stick.",FALSE
7561,"@118091 What kind of problems are you having with your Fire Stick, Mildred? ^VB",TRUE
7562,"@AmazonHelp Continued buffering, loss of sound and it doesn't save where I leave off in programming.",FALSE
7563,@118091 Oh no! We'd like to look into this in real time with you. Please reach us via phone here: https://t.co/hApLpMlfHN ^AB,TRUE
7564,@115821 @AmazonHelp I'm so frustrated w/how things keep changing. Making it hard on POOR people!!! Free isn't free anymore.,FALSE
7565,"@118092 I'm sorry your order arrived damaged, Marsha! You can see available options for that item here: https://t.co/T994nVbxA2 ^LA",TRUE
7566,My drying rack was broken when I opened the box. What should I do @115821? https://t.co/II4YnrWx0E,FALSE
7567,@118093 We'd like to offer our help. Please shoot us a DM and we'll explore the battery challenge. https://t.co/GDrqU22YpT,FALSE
7568,@118094 @115858 @AppleSupport Well it froze as I was ordering a pizza so I had to. And now it’s already to 49%,FALSE
7569,"@118093 @115858 @AppleSupport Did you try, maybe, uh, not restarting your phone? 😛",FALSE
7570,"My battery was at 64% and I restarted my phone and now it’s at 52%. WHAT THE FUCK FIX YOUR SHIT IOS 11!!!

cc: @115858 @AppleSupport",FALSE
7571,"@118095 We're here to help. Did this happen after a specific update, or just recently? Thanks!",FALSE
7572,"@AppleSupport I noticed shortly after the first patch to iOS 11 not sure which one, but here in the past week or two it has gotten worse and more frequent",FALSE
7573,"@AppleSupport It’s only done it with Apple Music and Apple Podcast, regardless if saved to phone or streaming",FALSE
7574,"@AppleSupport It’s only done it with Apple Music and Apple Podcast, regardless if saved to phone or streaming",FALSE
7575,@118095 We want to help further! What model of iOS device are you using? Do you have the most recent version of iOS 11.1 downloaded?,FALSE
7576,@AppleSupport iPhone 7 and yes the software is up to date,FALSE
7577,@118095 We'd like to investigate with you. Send us a DM and we can troubleshoot more from there. https://t.co/GDrqU22YpT,FALSE
7578,"@115858  @AppleSupport music and podcast “skip” around like a CD, then distorts and clears up in few seconds, only happens after iOS 11",FALSE
7579,@118096 We certainly want you to be able to type. Have you tried restarting the device since this has happened?,FALSE
7580,.@AppleSupport .@115858 haven’t been able to type I️ since the new update https://t.co/BtR51UmAzb,FALSE
7581,I️ might have to fold for this League Pass,FALSE
7582,@118097 We'd like to help. What's going on?,FALSE
7583,@AppleSupport The whole phone will just crash or freeze for over a minute. It be spazzing out too like it has a ghost in it or something.,FALSE
7584,@118097 Thanks. We'll help get to the bottom of this together. What version of iOS are you currently running?,FALSE
7585,@AppleSupport 11.0.3,FALSE
7586,"@118097 We'd like to suggest updating to iOS 11.1, which came out today, and see if the same issues continue: https://t.co/ahjigcvFRG",FALSE
7587,My phone been fucking up all week @115858! https://t.co/VHrjDRAQPk,FALSE
7588,"@118098 Let us help. Tell us which device you're using, and the version of iOS 11 you have installed.",FALSE
7589,@115858 wtf is this “!  ?box” shit I️ keep seeing? Or someone just answer it plz lol,FALSE
7590,@118099 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,FALSE
7591,"@AppleSupport my watch has been saying I’ve been averaging 57 minutes, now today it’s 52, I checked and did the math it’s 57... what the??? https://t.co/kQWakgjXJ5",FALSE
7592,@118100 We'd like to gather more information. Let's meet in DM. https://t.co/GDrqU22YpT,FALSE
7593,"@AppleSupport 6 plus, idk what iOS version.. and it was the rear facing camera",FALSE
7594,@118100 We would love to help you with this! Is this the front or rear facing camera? Which device and iOS version?,FALSE
7595,@AppleSupport @118101 would love to know why my pictures look like this when I take a picture 😡 https://t.co/yVpQKCBzFu,FALSE
7596,@118102 We want you to be able to rely on your calendar. What exactly is going on with it?,FALSE
7597,@AppleSupport And move to next month. Everything disappears. https://t.co/n9PPGBmJts,FALSE
7598,@AppleSupport Open Calendar and move to next month,FALSE
7599,@AppleSupport Open calendar... https://t.co/0WVfFpqX0k,FALSE
7600,"@115858, your new iOS 11.1 not resolve the calendar problem. 😡#iOS11 #iosfail",FALSE
7601,@118103 We want to look into this with you. DM us and let us know what model of computer you use this cord with. https://t.co/GDrqU22YpT,FALSE
7602,@AppleSupport @20600 lucky I was home and next to this when it randomly started to smoke. Unplugged before disaster!! What the hell? https://t.co/k42Ei9OXuG,FALSE
7603,"@118104 Let's get both working right, starting with your iPhone. Which model is it and what's happening with it? Steps tried?",FALSE
7604,Is anyone doing bug fixing @115858  anymore? I have a whole zoo of them on my iPhone and iMac that could be tamed!,FALSE
7605,"@118105 Did you receive an error message, or were you just prompted to enter in the passcode for your iOS device after the restart?",FALSE
7606,@AppleSupport I received an error message. And another when I tried to set it up again in settings,FALSE
7607,"@118105 Let's give the steps in this article a try, and keep us posted on the results please: https://t.co/xqiXha6yeB",FALSE
7608,@AppleSupport Tried the steps. Still receiving an error message. Just updated to iOS 11.1 and got the message when my phone restarted,FALSE
7609,"@118105 Alright, let's continue working on this via DM. Tell us what country you're currently in. https://t.co/GDrqU22YpT",FALSE
7610,@AppleSupport My Touch ID failed when I restarted my phone. Now it’s not working at all,FALSE
7611,@118106 Let's take a closer look together. Which macOS version is installed currently? Where does this screen come up on your Mac?,FALSE
7612,@AppleSupport I get prompted for a system administrator password on a MBP MacOS but there is no system administrator account I’m aware of!! https://t.co/M1DbEkDzaS,FALSE
7613,@118107 We’re available to help. Which device model and operating system are you using? Let us know in DM. https://t.co/GDrqU22YpT,FALSE
7614,@115858 got people out here looking crazy with this damn glitch!!! Fix this shit now!!!,FALSE
7615,@118108 We'd like to investigate with you. Send us a DM and we can troubleshoot more from there. https://t.co/GDrqU22YpT,FALSE
7616,@AppleSupport how you gon troubleshoot a charger tho,FALSE
7617,"love how my computer charger just stopped working for literally no reason at all. thanks @115858 you’ve really done it for me this time, sweetie",FALSE
7618,@118109 Hi there! You may write into https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,FALSE
7619,I need to file a complaint w/ @115873 ASAP! Anyone know of the email address I need???,FALSE
7620,@118110 Here to help! Connect with us through https://t.co/zUe0dj6yoX and we'll be in touch.,FALSE
7621,@Uber_Support I have been doing that for the last 50mins no reply,FALSE
7622,@118110 Here to assist! Please send us a DM of the email address connected to your account and more details so we can take a closer look.,FALSE
7623,@118110 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,FALSE
7624,Someone from @115873 needs to contact me ASAP or I am reporting there company this is ridiculous,FALSE
7625,@118111 We can take a look! Send us a note via https://t.co/LDXEzScUGp so our team can get in touch.,FALSE
7626,@Uber_Support How long does it take to get approved as a driver?,FALSE
7627,@118111 We’re here to help! Send us a note via https://t.co/uRjsQ64qLY and we'll be in touch.,FALSE
7628,@Uber_Support if I wanted to be an UberEATS driver could I be under someone else’s insurance policy to qualify?,FALSE
7629,@118112 Hi Violetta! Find out more info about how ratings are determined here: https://t.co/kWptmPArTP,TRUE
7630,"WHO THE HECK GAVE ME LESS THAN 5 STARS?! I’m a pleasure. @115873, please address and fix. https://t.co/7LzHzpYRpP",FALSE
7631,@118113 Here to help! Please send us a note at https://t.co/OhfgxSAY58 and we'll be happy to look into this for you.,FALSE
7632,"What's the point of @115873's split fare feature if it never works, ever? @Uber_Support",FALSE
7633,@118114 Here to help. Send us a note at https://t.co/kUyzFAuBFV so our team can connect.,FALSE
7634,I hope the dumb bitch that stole my wallet in my @115873 pool chokes on a dick and gets a week load of diarrhea!,FALSE
7635,"@118115 Thanks, Aaron! You're the real rockstar! 🙌 *TJN",TRUE
7636,This is one reason why @delta rocks. https://t.co/ylOP6C3Gqe,FALSE
7637,@118116 Can you DM us the username or email address so we can pull up the account and take a closer look? /JU https://t.co/ldFdZRiNAt,FALSE
7638,"@SpotifyCares Sure, thank you very much.",FALSE
7639,@SpotifyCares And is that causing the other issue where nothing will play on sonos thru Spotify app?,FALSE
7640,@118116 You're right. It's possible that some tracks from her iTunes isn't available on Spotify. This is why you can't play these tracks /JU,TRUE
7641,@SpotifyCares They aren’t locally imported… We just imported her iTunes playlist in Spotify so it found identical songs. Is that why they are greyed out?,FALSE
